,Usia,Gender,Gaji,Jumlah Anak
4721,47,P,1-3jt,3
4722,28,L,1-3jt,6
4723,25,L,1-3jt,1
4724,56,L,1-3jt,2
4725,19,P,1-3jt,6
4726,38,P,1-3jt,0
4727,56,L,1-3jt,3
4728,22,L,1-3jt,2
4729,52,P,1-3jt,3
4730,60,P,1-3jt,5
4731,43,P,1-3jt,3
4732,44,L,1-3jt,6
4733,18,L,1-3jt,5
4734,29,L,1-3jt,3
4735,45,L,1-3jt,1
4736,45,P,1-3jt,2
4737,43,L,1-3jt,3
4738,23,P,1-3jt,0
4739,43,P,1-3jt,1
4740,41,P,1-3jt,0
4741,20,P,1-3jt,1
4742,30,P,1-3jt,2
4743,31,L,1-3jt,1
4744,44,L,1-3jt,4
4745,60,L,1-3jt,3
4746,56,L,1-3jt,4
4747,17,P,1-3jt,6
4748,54,L,1-3jt,0
4749,29,P,1-3jt,5
4750,28,P,1-3jt,5
4751,42,P,1-3jt,6
4752,42,L,1-3jt,1
4753,47,L,1-3jt,1
4754,53,P,1-3jt,5
4755,51,L,1-3jt,2
4756,37,L,1-3jt,4
4757,30,P,1-3jt,4
4758,35,P,1-3jt,0
4759,22,P,1-3jt,3
4760,30,P,1-3jt,2
4761,36,L,1-3jt,6
4762,46,P,1-3jt,3
4763,55,P,1-3jt,5
4764,51,L,1-3jt,1
4765,24,P,1-3jt,1
4766,55,L,1-3jt,3
4767,30,P,1-3jt,5
4768,36,L,1-3jt,0
4769,36,L,1-3jt,1
4770,22,L,1-3jt,6
4771,26,P,1-3jt,0
4772,36,L,1-3jt,4
4773,19,P,1-3jt,5
4774,47,P,1-3jt,2
4775,28,P,1-3jt,1
4776,22,P,1-3jt,2
4777,27,P,1-3jt,6
4778,59,L,1-3jt,0
4779,44,P,1-3jt,4
4780,58,P,1-3jt,4
4781,18,L,1-3jt,3
4782,27,P,1-3jt,5
4783,37,P,1-3jt,0
4784,26,P,1-3jt,3
4785,29,P,1-3jt,1
4786,57,L,1-3jt,3
4787,40,P,1-3jt,0
4788,46,L,1-3jt,2
4789,46,L,1-3jt,3
4790,34,P,1-3jt,6
4791,38,P,1-3jt,3
4792,33,P,1-3jt,0
4793,56,P,1-3jt,6
4794,20,L,1-3jt,1
4795,54,L,1-3jt,0
4796,42,P,1-3jt,0
4797,22,L,1-3jt,0
4798,30,P,1-3jt,4
4799,20,P,1-3jt,2
4800,34,P,1-3jt,1
4801,23,L,1-3jt,5
4802,17,L,1-3jt,3
4803,24,L,1-3jt,0
4804,21,P,1-3jt,0
4805,24,P,1-3jt,6
4806,31,L,1-3jt,0
4807,31,P,1-3jt,2
4808,27,L,1-3jt,5
4809,22,P,1-3jt,4
4810,31,P,1-3jt,3
4811,21,L,1-3jt,4
4812,51,L,1-3jt,3
4813,52,P,1-3jt,3
4814,42,P,1-3jt,0
4815,54,P,1-3jt,1
4816,28,P,1-3jt,4
4817,60,L,1-3jt,5
4818,50,P,1-3jt,1
4819,54,P,1-3jt,3
4820,45,P,1-3jt,4
4821,46,P,1-3jt,0
4822,56,P,1-3jt,5
4823,44,P,1-3jt,3
4824,23,P,1-3jt,1
4825,54,L,1-3jt,2
4826,40,P,1-3jt,2
4827,60,L,1-3jt,4
4828,38,P,1-3jt,4
4829,46,P,1-3jt,6
4830,27,L,1-3jt,0
4831,48,P,1-3jt,6
4832,58,L,1-3jt,0
4833,18,P,1-3jt,6
4834,28,L,1-3jt,4
4835,38,P,1-3jt,2
4836,44,P,1-3jt,5
4837,28,P,1-3jt,3
4838,23,L,1-3jt,2
4839,46,L,1-3jt,4
4840,25,P,1-3jt,0
4841,60,L,1-3jt,0
4842,19,L,1-3jt,3
4843,31,P,1-3jt,4
4844,42,P,1-3jt,1
4845,52,P,1-3jt,5
4846,25,P,1-3jt,5
4847,24,P,1-3jt,5
4848,60,L,1-3jt,6
4849,26,L,1-3jt,4
4850,39,P,1-3jt,0
4851,59,L,1-3jt,3
4852,43,L,1-3jt,4
4853,57,L,1-3jt,5
4854,42,L,1-3jt,4
4855,18,L,1-3jt,2
4856,44,P,1-3jt,2
4857,33,P,1-3jt,1
4858,52,P,1-3jt,1
4859,34,L,1-3jt,3
4860,35,P,1-3jt,4
4861,55,P,1-3jt,1
4862,39,L,1-3jt,2
4863,42,P,1-3jt,2
4864,58,P,1-3jt,5
4865,43,P,1-3jt,2
4866,52,P,1-3jt,4
4867,21,P,1-3jt,3
4868,49,L,1-3jt,6
4869,41,L,1-3jt,6
4870,49,L,1-3jt,1
4871,46,L,1-3jt,0
4872,37,L,1-3jt,2
4873,24,P,1-3jt,0
4874,30,L,1-3jt,4
4875,17,P,1-3jt,1
4876,53,L,1-3jt,2
4877,30,L,1-3jt,1
4878,60,P,1-3jt,5
4879,28,P,1-3jt,2
4880,26,P,1-3jt,0
4881,39,L,1-3jt,6
4882,28,L,1-3jt,2
4883,47,P,1-3jt,0
4884,33,L,1-3jt,1
4885,26,P,1-3jt,1
4886,39,L,1-3jt,5
4887,32,P,1-3jt,5
4888,60,L,1-3jt,3
4889,53,L,1-3jt,3
4890,23,P,1-3jt,4
4891,25,P,1-3jt,5
4892,25,L,1-3jt,3
4893,47,L,1-3jt,2
4894,23,P,1-3jt,6
4895,22,P,1-3jt,4
4896,25,L,1-3jt,1
4897,23,L,1-3jt,0
4898,60,L,1-3jt,3
4899,59,L,1-3jt,5
4900,42,L,1-3jt,5
4901,41,L,1-3jt,2
4902,32,P,1-3jt,1
4903,37,L,1-3jt,6
4904,27,L,1-3jt,4
4905,47,P,1-3jt,1
4906,17,L,1-3jt,1
4907,55,P,1-3jt,6
4908,58,L,1-3jt,4
4909,35,L,1-3jt,5
4910,21,L,1-3jt,6
4911,60,L,1-3jt,1
4912,22,P,1-3jt,4
4913,32,P,1-3jt,3
4914,57,L,1-3jt,2
4915,35,L,1-3jt,6
4916,40,L,1-3jt,2
4917,52,P,1-3jt,5
4918,18,P,1-3jt,1
4919,50,L,1-3jt,0
4920,18,L,1-3jt,0
4921,35,P,1-3jt,5
4922,48,P,1-3jt,2
4923,53,P,1-3jt,4
4924,41,L,1-3jt,0
4925,51,P,1-3jt,1
4926,22,P,1-3jt,2
4927,29,L,1-3jt,3
4928,19,P,1-3jt,0
4929,17,P,1-3jt,2
4930,27,L,1-3jt,2
4931,44,L,1-3jt,4
4932,50,L,1-3jt,1
4933,56,P,1-3jt,0
4934,42,L,1-3jt,1
4935,50,P,1-3jt,6
4936,57,L,1-3jt,1
4937,51,L,1-3jt,4
4938,17,P,1-3jt,1
4939,24,L,1-3jt,0
4940,41,L,1-3jt,6
4941,42,L,1-3jt,4
4942,49,L,1-3jt,2
4943,30,P,1-3jt,6
4944,47,L,1-3jt,0
4945,31,P,1-3jt,4
4946,57,L,1-3jt,3
4947,42,L,1-3jt,6
4948,27,L,1-3jt,5
4949,47,P,1-3jt,2
4950,44,P,1-3jt,6
4951,18,P,1-3jt,1
4952,51,L,1-3jt,5
4953,58,L,1-3jt,1
4954,52,L,1-3jt,3
4955,44,L,1-3jt,5
4956,50,L,1-3jt,0
4957,46,L,1-3jt,1
4958,20,L,1-3jt,2
4959,34,P,1-3jt,0
4960,23,P,1-3jt,3
4961,55,L,1-3jt,3
4962,37,P,1-3jt,0
4963,26,P,1-3jt,2
4964,23,P,1-3jt,6
4965,50,P,1-3jt,1
4966,20,L,1-3jt,4
4967,21,P,1-3jt,2
4968,17,L,1-3jt,6
4969,41,L,1-3jt,5
4970,32,L,1-3jt,4
4971,46,L,1-3jt,6
4972,58,P,1-3jt,1
4973,54,L,1-3jt,3
4974,36,L,1-3jt,0
4975,41,P,1-3jt,2
4976,46,L,1-3jt,2
4977,22,L,1-3jt,5
4978,20,L,1-3jt,0
4979,23,L,1-3jt,5
4980,18,P,1-3jt,5
4981,47,L,1-3jt,3
4982,32,L,1-3jt,6
4983,27,L,1-3jt,1
4984,42,P,1-3jt,0
4985,36,P,1-3jt,6
4986,34,P,1-3jt,2
4987,39,P,1-3jt,1
4988,42,L,1-3jt,4
4989,30,P,1-3jt,5
4990,40,P,1-3jt,3
4991,53,L,1-3jt,0
4992,60,L,1-3jt,1
4993,27,L,1-3jt,0
4994,23,P,1-3jt,5
4995,37,P,1-3jt,2
4996,48,P,1-3jt,1
4997,32,P,1-3jt,2
4998,50,L,1-3jt,1
4999,46,L,1-3jt,2
5000,28,P,1-3jt,0
5001,47,P,1-3jt,2
5002,60,L,1-3jt,2
5003,56,L,1-3jt,4
5004,44,P,1-3jt,3
5005,56,L,1-3jt,1
5006,53,L,1-3jt,6
5007,30,L,1-3jt,5
5008,58,P,1-3jt,0
5009,28,P,1-3jt,0
5010,39,L,1-3jt,4
5011,58,L,1-3jt,1
5012,51,P,1-3jt,3
5013,35,P,1-3jt,4
5014,32,P,1-3jt,2
5015,44,P,1-3jt,2
5016,49,P,1-3jt,0
5017,18,L,1-3jt,0
5018,41,P,1-3jt,0
5019,50,L,1-3jt,3
5020,35,L,1-3jt,5
5021,18,P,1-3jt,4
5022,38,L,1-3jt,2
5023,22,L,1-3jt,3
5024,49,L,1-3jt,6
5025,52,L,1-3jt,6
5026,52,L,1-3jt,4
5027,22,L,1-3jt,6
5028,38,P,1-3jt,6
5029,47,P,1-3jt,1
5030,21,P,1-3jt,3
5031,55,L,1-3jt,3
5032,57,P,1-3jt,1
5033,31,P,1-3jt,1
5034,39,P,1-3jt,4
5035,30,L,1-3jt,4
5036,39,L,1-3jt,3
5037,43,L,1-3jt,0
5038,37,L,1-3jt,4
5039,31,L,1-3jt,1
5040,27,L,1-3jt,6
5041,47,L,1-3jt,2
5042,54,L,1-3jt,1
5043,36,P,1-3jt,0
5044,52,L,1-3jt,2
5045,30,L,1-3jt,6
5046,57,L,1-3jt,6
5047,25,L,1-3jt,3
5048,40,L,1-3jt,5
5049,33,P,1-3jt,6
5050,51,L,1-3jt,1
5051,49,P,1-3jt,1
5052,51,P,1-3jt,0
5053,39,L,1-3jt,0
5054,20,L,1-3jt,1
5055,59,P,1-3jt,2
5056,22,P,1-3jt,4
5057,23,L,1-3jt,3
5058,45,P,1-3jt,1
5059,21,L,1-3jt,6
5060,19,L,1-3jt,2
5061,56,P,1-3jt,1
5062,47,L,1-3jt,4
5063,55,L,1-3jt,0
5064,34,L,1-3jt,6
5065,55,P,1-3jt,6
5066,33,L,1-3jt,4
5067,38,P,1-3jt,2
5068,31,P,1-3jt,5
5069,56,L,1-3jt,2
5070,22,L,1-3jt,0
5071,19,L,1-3jt,4
5072,43,L,1-3jt,4
5073,34,P,1-3jt,0
5074,23,P,1-3jt,0
5075,58,P,1-3jt,4
5076,28,L,1-3jt,4
5077,58,L,1-3jt,2
5078,34,L,1-3jt,5
5079,59,L,1-3jt,6
5080,21,P,1-3jt,2
5081,28,L,1-3jt,0
5082,25,P,1-3jt,1
5083,35,L,1-3jt,5
5084,29,P,1-3jt,5
5085,52,P,1-3jt,1
5086,45,P,1-3jt,6
5087,34,P,1-3jt,3
5088,28,L,1-3jt,1
5089,18,L,1-3jt,4
5090,51,P,1-3jt,4
5091,43,P,1-3jt,5
5092,27,P,1-3jt,1
5093,56,L,1-3jt,1
5094,22,L,1-3jt,1
5095,28,L,1-3jt,5
5096,36,L,1-3jt,6
5097,36,L,1-3jt,6
5098,37,P,1-3jt,5
5099,52,P,1-3jt,5
5100,26,L,1-3jt,4
5101,23,P,1-3jt,4
5102,28,P,1-3jt,5
5103,31,L,1-3jt,6
5104,50,P,1-3jt,0
5105,34,P,1-3jt,5
5106,45,P,1-3jt,6
5107,18,P,1-3jt,6
5108,52,P,1-3jt,1
5109,45,L,1-3jt,6
5110,40,P,1-3jt,2
5111,36,L,1-3jt,5
5112,35,P,1-3jt,0
5113,46,L,1-3jt,6
5114,17,P,1-3jt,4
5115,52,P,1-3jt,2
5116,50,P,1-3jt,2
5117,52,L,1-3jt,1
5118,36,L,1-3jt,4
5119,33,L,1-3jt,3
5120,29,P,1-3jt,4
5121,25,P,1-3jt,4
5122,24,P,1-3jt,4
5123,48,P,1-3jt,4
5124,51,P,1-3jt,6
5125,49,L,1-3jt,2
5126,56,L,1-3jt,3
5127,27,P,1-3jt,1
5128,21,L,1-3jt,6
5129,49,P,1-3jt,2
5130,31,L,1-3jt,5
5131,23,P,1-3jt,2
5132,57,P,1-3jt,0
5133,17,P,1-3jt,4
5134,32,L,1-3jt,1
5135,21,P,1-3jt,5
5136,40,P,1-3jt,1
5137,60,L,1-3jt,0
5138,53,L,1-3jt,6
5139,32,P,1-3jt,6
5140,29,L,1-3jt,2
5141,19,P,1-3jt,4
5142,32,P,1-3jt,1
5143,18,P,1-3jt,2
5144,25,P,1-3jt,6
5145,56,L,1-3jt,6
5146,47,P,1-3jt,2
5147,23,L,1-3jt,0
5148,57,L,1-3jt,5
5149,45,L,1-3jt,2
5150,52,L,1-3jt,5
5151,47,L,1-3jt,5
5152,19,P,1-3jt,2
5153,45,P,1-3jt,3
5154,48,P,1-3jt,1
5155,36,P,1-3jt,6
5156,28,P,1-3jt,6
5157,29,L,1-3jt,3
5158,25,L,1-3jt,0
5159,41,P,1-3jt,5
5160,56,L,1-3jt,3
5161,17,L,1-3jt,2
5162,26,L,1-3jt,0
5163,21,L,1-3jt,5
5164,37,P,1-3jt,1
5165,56,P,1-3jt,3
5166,41,L,1-3jt,6
5167,26,P,1-3jt,4
5168,31,L,1-3jt,4
5169,22,L,1-3jt,4
5170,24,P,1-3jt,0
5171,56,L,1-3jt,5
5172,36,L,1-3jt,4
5173,41,P,1-3jt,2
5174,22,P,1-3jt,4
5175,20,P,1-3jt,1
5176,47,P,1-3jt,0
5177,36,L,1-3jt,6
5178,30,P,1-3jt,1
5179,50,L,1-3jt,0
5180,31,L,1-3jt,5
5181,45,L,1-3jt,2
5182,32,L,1-3jt,0
5183,17,P,1-3jt,1
5184,28,L,1-3jt,2
5185,56,P,1-3jt,3
5186,30,L,1-3jt,3
5187,53,P,1-3jt,5
5188,40,P,1-3jt,4
5189,29,P,1-3jt,4
5190,33,L,1-3jt,0
5191,36,L,1-3jt,4
5192,32,P,1-3jt,6
5193,59,P,1-3jt,6
5194,50,L,1-3jt,3
5195,53,P,1-3jt,4
5196,31,L,1-3jt,5
5197,47,L,1-3jt,6
5198,49,L,1-3jt,3
5199,32,P,1-3jt,5
5200,24,P,1-3jt,5
5201,44,P,1-3jt,6
5202,54,P,1-3jt,4
5203,26,P,1-3jt,2
5204,47,P,1-3jt,1
5205,60,P,1-3jt,0
5206,58,P,1-3jt,3
5207,59,L,1-3jt,4
5208,55,P,1-3jt,0
5209,17,L,1-3jt,0
5210,33,P,1-3jt,2
5211,26,L,1-3jt,6
5212,39,L,1-3jt,1
5213,21,P,1-3jt,6
5214,47,L,1-3jt,0
5215,26,L,1-3jt,4
5216,38,P,1-3jt,3
5217,60,P,1-3jt,1
5218,21,P,1-3jt,0
5219,54,P,1-3jt,3
5220,17,L,1-3jt,5
5221,27,L,1-3jt,2
5222,54,L,1-3jt,4
5223,32,P,1-3jt,2
5224,54,L,1-3jt,6
5225,33,L,1-3jt,0
5226,53,P,1-3jt,3
5227,59,L,1-3jt,2
5228,46,P,1-3jt,0
5229,40,L,1-3jt,3
5230,55,P,1-3jt,5
5231,25,L,1-3jt,5
5232,38,P,1-3jt,0
5233,30,P,1-3jt,0
5234,23,L,1-3jt,3
5235,18,P,1-3jt,0
5236,50,P,1-3jt,2
5237,28,P,1-3jt,3
5238,54,P,1-3jt,1
5239,31,P,1-3jt,0
5240,35,L,1-3jt,3
5241,60,P,1-3jt,6
5242,32,L,1-3jt,0
5243,39,L,1-3jt,3
5244,31,P,1-3jt,6
5245,18,L,1-3jt,1
5246,26,P,1-3jt,5
5247,23,P,1-3jt,4
5248,47,P,1-3jt,6
5249,23,P,1-3jt,5
5250,33,P,1-3jt,1
5251,24,P,1-3jt,1
5252,44,P,1-3jt,2
5253,47,L,1-3jt,3
5254,59,L,1-3jt,4
5255,54,L,1-3jt,2
5256,47,P,1-3jt,3
5257,50,L,1-3jt,5
5258,37,P,1-3jt,3
5259,20,L,1-3jt,3
5260,50,L,1-3jt,2
5261,26,L,1-3jt,3
5262,39,L,1-3jt,5
5263,17,L,1-3jt,2
5264,49,L,1-3jt,5
5265,56,P,1-3jt,0
5266,43,L,1-3jt,0
5267,34,P,1-3jt,1
5268,46,P,1-3jt,6
5269,57,P,1-3jt,1
5270,22,L,1-3jt,6
5271,27,P,1-3jt,1
5272,54,L,1-3jt,1
5273,50,L,1-3jt,2
5274,30,P,1-3jt,5
5275,18,P,1-3jt,5
5276,49,P,1-3jt,5
5277,32,L,1-3jt,5
5278,36,L,1-3jt,1
5279,32,L,1-3jt,6
5280,24,P,1-3jt,6
5281,31,L,1-3jt,2
5282,35,P,1-3jt,6
5283,53,L,1-3jt,0
5284,21,P,1-3jt,5
5285,29,L,1-3jt,6
5286,48,L,1-3jt,1
5287,49,L,1-3jt,6
5288,58,P,1-3jt,1
5289,19,P,1-3jt,1
5290,26,P,1-3jt,0
5291,20,P,1-3jt,6
5292,48,L,1-3jt,2
5293,33,L,1-3jt,0
5294,27,L,1-3jt,2
5295,32,L,1-3jt,6
5296,45,P,1-3jt,1
5297,53,L,1-3jt,1
5298,17,P,1-3jt,2
5299,31,P,1-3jt,3
5300,22,P,1-3jt,5
5301,44,P,1-3jt,4
5302,28,L,1-3jt,4
5303,42,L,1-3jt,4
5304,43,P,1-3jt,6
5305,38,P,1-3jt,6
5306,44,P,1-3jt,6
5307,55,L,1-3jt,3
5308,51,L,1-3jt,5
5309,22,P,1-3jt,4
5310,45,P,1-3jt,3
5311,46,P,1-3jt,6
5312,54,L,1-3jt,3
5313,41,P,1-3jt,6
5314,48,L,1-3jt,3
5315,52,P,1-3jt,3
5316,43,P,1-3jt,3
5317,38,L,1-3jt,3
5318,59,P,1-3jt,5
5319,43,P,1-3jt,6
5320,51,P,1-3jt,6
5321,51,L,1-3jt,6
5322,47,L,1-3jt,6
5323,20,L,1-3jt,2
5324,48,P,1-3jt,3
5325,55,P,1-3jt,6
5326,57,P,1-3jt,2
5327,18,L,1-3jt,3
5328,39,P,1-3jt,2
5329,51,P,1-3jt,3
5330,48,P,1-3jt,1
5331,18,L,1-3jt,1
5332,50,L,1-3jt,2
5333,55,L,1-3jt,4
5334,40,L,1-3jt,4
5335,46,L,1-3jt,3
5336,60,P,1-3jt,0
5337,23,P,1-3jt,0
5338,42,L,1-3jt,0
5339,33,L,1-3jt,5
5340,18,L,1-3jt,2
5341,23,L,1-3jt,3
5342,33,P,1-3jt,1
5343,48,L,1-3jt,0
5344,50,L,1-3jt,4
5345,42,P,1-3jt,0
5346,45,L,1-3jt,6
5347,57,P,1-3jt,5
5348,34,L,1-3jt,3
5349,49,P,1-3jt,0
5350,21,L,1-3jt,2
5351,46,L,1-3jt,3
5352,19,P,1-3jt,4
5353,49,P,1-3jt,5
5354,37,L,1-3jt,1
5355,19,P,1-3jt,2
5356,54,L,1-3jt,6
5357,36,L,1-3jt,1
5358,20,P,1-3jt,0
5359,57,L,1-3jt,6
5360,54,P,1-3jt,5
5361,57,P,1-3jt,5
5362,53,L,1-3jt,4
5363,33,P,1-3jt,0
5364,24,P,1-3jt,4
5365,32,L,1-3jt,3
5366,32,L,1-3jt,0
5367,40,L,1-3jt,2
5368,38,P,1-3jt,3
5369,56,L,1-3jt,4
5370,34,P,1-3jt,2
5371,42,L,1-3jt,5
5372,21,P,1-3jt,3
5373,22,L,1-3jt,0
5374,59,L,1-3jt,5
5375,54,P,1-3jt,0
5376,26,P,1-3jt,4
5377,36,L,1-3jt,3
5378,25,L,1-3jt,6
5379,28,P,1-3jt,5
5380,25,P,1-3jt,0
5381,60,P,1-3jt,0
5382,25,P,1-3jt,0
5383,40,L,1-3jt,6
5384,44,P,1-3jt,3
5385,27,L,1-3jt,2
5386,40,L,1-3jt,0
5387,32,L,1-3jt,0
5388,26,P,1-3jt,1
5389,27,L,1-3jt,6
5390,57,P,1-3jt,2
5391,29,L,1-3jt,5
5392,35,P,1-3jt,4
5393,38,P,1-3jt,0
5394,35,L,1-3jt,2
5395,22,P,1-3jt,3
5396,43,P,1-3jt,1
5397,22,P,1-3jt,4
5398,43,L,1-3jt,2
5399,39,P,1-3jt,0
5400,34,P,1-3jt,5
5401,56,P,1-3jt,4
5402,46,P,1-3jt,1
5403,50,L,1-3jt,5
5404,18,L,1-3jt,2
5405,44,P,1-3jt,0
5406,47,P,1-3jt,6
5407,18,P,1-3jt,0
5408,24,L,1-3jt,5
5409,45,L,1-3jt,6
5410,27,P,1-3jt,6
5411,53,P,1-3jt,0
5412,54,P,1-3jt,5
5413,22,P,1-3jt,0
5414,22,P,1-3jt,3
5415,57,P,1-3jt,6
5416,24,L,1-3jt,4
5417,45,L,1-3jt,3
5418,17,L,1-3jt,2
5419,20,P,1-3jt,1
5420,41,L,1-3jt,0
5421,24,L,1-3jt,4
5422,56,P,1-3jt,6
5423,27,L,1-3jt,2
5424,18,P,1-3jt,5
5425,60,L,1-3jt,2
5426,38,L,1-3jt,3
5427,29,P,1-3jt,3
5428,32,P,1-3jt,6
5429,32,L,1-3jt,1
5430,18,P,1-3jt,3
5431,43,P,1-3jt,4
5432,29,L,1-3jt,4
5433,29,P,1-3jt,6
5434,30,L,1-3jt,4
5435,57,P,1-3jt,2
5436,17,P,1-3jt,0
5437,18,L,1-3jt,1
5438,57,P,1-3jt,0
5439,47,P,1-3jt,2
5440,48,L,1-3jt,6
5441,42,L,1-3jt,0
5442,44,L,1-3jt,3
5443,17,P,1-3jt,3
5444,35,L,1-3jt,2
5445,47,P,1-3jt,5
5446,54,L,1-3jt,1
5447,59,P,1-3jt,4
5448,60,P,1-3jt,3
5449,56,L,1-3jt,0
5450,47,L,1-3jt,1
5451,39,L,1-3jt,2
5452,30,L,1-3jt,0
5453,56,P,1-3jt,3
5454,54,P,1-3jt,1
5455,56,L,1-3jt,5
5456,55,L,1-3jt,1
5457,58,P,1-3jt,2
5458,41,L,1-3jt,1
5459,49,P,1-3jt,1
5460,39,L,1-3jt,5
5461,40,L,1-3jt,1
5462,55,P,1-3jt,0
5463,40,P,1-3jt,1
5464,51,L,1-3jt,4
5465,34,P,1-3jt,1
5466,35,L,1-3jt,3
5467,47,P,1-3jt,2
5468,54,L,1-3jt,6
5469,18,L,1-3jt,6
5470,45,L,1-3jt,4
5471,26,L,1-3jt,6
5472,39,L,1-3jt,5
5473,50,L,1-3jt,2
5474,28,P,1-3jt,4
5475,58,P,1-3jt,3
5476,31,P,1-3jt,6
5477,21,P,1-3jt,2
5478,59,L,1-3jt,0
5479,25,P,1-3jt,6
5480,27,P,1-3jt,4
5481,23,L,1-3jt,4
5482,42,P,1-3jt,4
5483,30,P,1-3jt,1
5484,57,L,1-3jt,6
5485,29,P,1-3jt,6
5486,28,L,1-3jt,4
5487,56,L,1-3jt,0
5488,60,P,1-3jt,2
5489,36,P,1-3jt,2
5490,55,P,1-3jt,4
5491,56,L,1-3jt,2
5492,47,L,1-3jt,2
5493,45,P,1-3jt,5
5494,35,L,1-3jt,3
5495,25,L,1-3jt,2
5496,52,L,1-3jt,1
5497,43,P,1-3jt,3
5498,57,P,1-3jt,3
5499,57,L,1-3jt,2
5500,19,P,1-3jt,2
5501,50,P,1-3jt,6
5502,18,P,1-3jt,3
5503,32,P,1-3jt,0
5504,19,L,1-3jt,6
5505,25,P,1-3jt,5
5506,24,P,1-3jt,6
5507,20,L,1-3jt,0
5508,43,L,1-3jt,2
5509,33,P,1-3jt,6
5510,40,P,1-3jt,4
5511,41,P,1-3jt,4
5512,35,L,1-3jt,1
5513,42,P,1-3jt,6
5514,30,P,1-3jt,1
5515,46,L,1-3jt,5
5516,23,P,1-3jt,2
5517,23,P,1-3jt,5
5518,48,P,1-3jt,2
5519,54,P,1-3jt,1
5520,55,L,1-3jt,3
5521,48,L,1-3jt,3
5522,49,P,1-3jt,3
5523,33,P,1-3jt,3
5524,33,L,1-3jt,0
5525,50,L,1-3jt,5
5526,31,P,1-3jt,2
5527,19,P,1-3jt,5
5528,23,P,1-3jt,5
5529,51,L,1-3jt,6
5530,28,P,1-3jt,4
5531,23,P,1-3jt,4
5532,39,L,1-3jt,5
5533,56,L,1-3jt,3
5534,42,P,1-3jt,6
5535,32,P,1-3jt,1
5536,19,L,1-3jt,1
5537,28,P,1-3jt,2
5538,29,L,1-3jt,6
5539,53,P,1-3jt,5
5540,39,L,1-3jt,4
5541,37,P,1-3jt,4
5542,21,P,1-3jt,3
5543,58,L,1-3jt,6
5544,25,P,1-3jt,4
5545,48,P,1-3jt,0
5546,19,L,1-3jt,3
5547,56,L,1-3jt,0
5548,36,L,1-3jt,5
5549,50,L,1-3jt,1
5550,30,P,1-3jt,6
5551,18,L,1-3jt,5
5552,23,P,1-3jt,0
5553,18,L,1-3jt,3
5554,41,P,1-3jt,4
5555,17,P,1-3jt,5
5556,60,P,1-3jt,5
5557,51,L,1-3jt,3
5558,58,P,1-3jt,5
5559,24,L,1-3jt,0
5560,46,L,1-3jt,0
5561,57,L,1-3jt,3
5562,43,P,1-3jt,6
5563,36,L,1-3jt,4
5564,58,P,1-3jt,3
5565,60,P,1-3jt,4
5566,34,P,1-3jt,5
5567,40,L,1-3jt,6
5568,43,P,1-3jt,4
5569,28,P,1-3jt,1
5570,27,L,1-3jt,6
5571,36,P,1-3jt,6
5572,49,P,1-3jt,2
5573,44,L,1-3jt,3
5574,30,L,1-3jt,5
5575,19,L,1-3jt,1
5576,36,L,1-3jt,2
5577,24,P,1-3jt,2
5578,60,L,1-3jt,0
5579,28,L,1-3jt,6
5580,47,L,1-3jt,6
5581,46,P,1-3jt,4
5582,46,L,1-3jt,0
5583,19,L,1-3jt,1
5584,45,P,1-3jt,4
5585,19,L,1-3jt,1
5586,46,P,1-3jt,0
5587,26,P,1-3jt,0
5588,53,L,1-3jt,3
5589,40,L,1-3jt,4
5590,32,L,1-3jt,2
5591,36,L,1-3jt,2
5592,56,L,1-3jt,5
5593,25,L,1-3jt,5
5594,45,P,1-3jt,3
5595,18,L,1-3jt,6
5596,47,L,1-3jt,2
5597,47,P,1-3jt,3
5598,24,P,1-3jt,1
5599,47,L,1-3jt,0
5600,49,L,1-3jt,3
5601,53,L,1-3jt,6
5602,25,P,1-3jt,5
5603,44,L,1-3jt,0
5604,27,P,1-3jt,3
5605,46,L,1-3jt,0
5606,34,P,1-3jt,5
5607,41,L,1-3jt,1
5608,25,P,1-3jt,6
5609,17,L,1-3jt,5
5610,40,L,1-3jt,1
5611,43,L,1-3jt,5
5612,37,L,1-3jt,2
5613,43,L,1-3jt,6
5614,29,L,1-3jt,4
5615,23,P,1-3jt,6
5616,26,P,1-3jt,4
5617,55,L,1-3jt,0
5618,39,L,1-3jt,6
5619,59,L,1-3jt,0
5620,29,L,1-3jt,0
5621,45,L,1-3jt,2
5622,40,L,1-3jt,1
5623,52,P,1-3jt,5
5624,53,P,1-3jt,2
5625,44,P,1-3jt,1
5626,44,L,1-3jt,3
5627,59,P,1-3jt,1
5628,19,L,1-3jt,0
5629,35,L,1-3jt,3
5630,33,L,1-3jt,4
5631,56,L,1-3jt,5
5632,26,P,1-3jt,2
5633,37,P,1-3jt,6
5634,38,P,1-3jt,4
5635,30,P,1-3jt,6
5636,31,P,1-3jt,0
5637,58,L,1-3jt,5
5638,36,L,1-3jt,1
5639,55,P,1-3jt,3
5640,28,L,1-3jt,1
5641,23,L,1-3jt,3
5642,42,L,1-3jt,5
5643,46,P,1-3jt,5
5644,24,L,1-3jt,0
5645,50,P,1-3jt,1
5646,32,L,1-3jt,2
5647,20,L,1-3jt,4
5648,18,P,1-3jt,2
5649,43,L,1-3jt,2
5650,40,P,1-3jt,1
5651,52,L,1-3jt,4
